url,price,title,sqft_m2,rooms,bathrooms,floor,elevator,ac,terrace,furnished,heating,exterior,parking,storage,location,description,image_urls,num_images,zone,price_per_m2,floor_num
https://www.idealista.com/inmueble/900000025/,1899.0,Sample listing #26,58,1.0,1.0,planta 3ª,False,False,False,True,False,True,True,False,"Goya, Madrid","Piso reformado y luminoso en el centro de Madrid. Cocina equipada, salón amplio, dormitorio con armario empotrado.","[""https://example.invalid/sample/25/0.jpg"", ""https://example.invalid/sample/25/1.jpg"", ""https://example.invalid/sample/25/2.jpg"", ""https://example.invalid/sample/25/3.jpg"", ""https://example.invalid/sample/25/4.jpg"", ""https://example.invalid/sample/25/5.jpg"", ""https://example.invalid/sample/25/6.jpg"", ""https://example.invalid/sample/25/7.jpg"", ""https://example.invalid/sample/25/8.jpg"", ""https://example.invalid/sample/25/9.jpg"", ""https://example.invalid/sample/25/10.jpg"", ""https://example.invalid/sample/25/11.jpg"", ""https://example.invalid/sample/25/12.jpg"", ""https://example.invalid/sample/25/13.jpg"", ""https://example.invalid/sample/25/14.jpg"", ""https://example.invalid/sample/25/15.jpg"", ""https://example.invalid/sample/25/16.jpg"", ""https://example.invalid/sample/25/17.jpg"", ""https://example.invalid/sample/25/18.jpg"", ""https://example.invalid/sample/25/19.jpg"", ""https://example.invalid/sample/25/20.jpg"", ""https://example.invalid/sample/25/21.jpg"", ""https://example.invalid/sample/25/22.jpg""]",23,Salamanca-Retiro,32.74,3
https://www.idealista.com/inmueble/900000026/,2675.0,Sample listing #27,130,3.0,2.0,planta 3ª,True,False,False,True,False,False,False,False,"Sanchinarro, Madrid","Piso reformado y luminoso en el centro de Madrid. Cocina equipada, salón amplio, dormitorio con armario empotrado.","[""https://example.invalid/sample/26/0.jpg"", ""https://example.invalid/sample/26/1.jpg"", ""https://example.invalid/sample/26/2.jpg"", ""https://example.invalid/sample/26/3.jpg"", ""https://example.invalid/sample/26/4.jpg"", ""https://example.invalid/sample/26/5.jpg"", ""https://example.invalid/sample/26/6.jpg"", ""https://example.invalid/sample/26/7.jpg"", ""https://example.invalid/sample/26/8.jpg"", ""https://example.invalid/sample/26/9.jpg""]",10,Periferia Norte,20.58,3
https://www.idealista.com/inmueble/900000027/,1319.0,Sample listing #28,61,2.0,2.0,planta 6ª,True,True,False,True,False,True,True,True,"Vicálvaro, Madrid","Apartamento moderno con terraza, vistas despejadas y excelente iluminación natural. Edificio con ascensor.","[""https://example.invalid/sample/27/0.jpg"", ""https://example.invalid/sample/27/1.jpg"", ""https://example.invalid/sample/27/2.jpg"", ""https://example.invalid/sample/27/3.jpg"", ""https://example.invalid/sample/27/4.jpg"", ""https://example.invalid/sample/27/5.jpg"", ""https://example.invalid/sample/27/6.jpg"", ""https://example.invalid/sample/27/7.jpg"", ""https://example.invalid/sample/27/8.jpg""]",9,Sur-Sureste,21.62,6
https://www.idealista.com/inmueble/900000028/,993.0,Sample listing #29,39,1.0,1.0,planta 1ª,False,False,False,False,True,True,True,False,"Acacias, Madrid","Estudio céntrico cerca del metro, perfecto para una persona. Recientemente reformado con calidades modernas.","[""https://example.invalid/sample/28/0.jpg"", ""https://example.invalid/sample/28/1.jpg"", ""https://example.invalid/sample/28/2.jpg"", ""https://example.invalid/sample/28/3.jpg"", ""https://example.invalid/sample/28/4.jpg"", ""https://example.invalid/sample/28/5.jpg"", ""https://example.invalid/sample/28/6.jpg"", ""https://example.invalid/sample/28/7.jpg"", ""https://example.invalid/sample/28/8.jpg"", ""https://example.invalid/sample/28/9.jpg"", ""https://example.invalid/sample/28/10.jpg"", ""https://example.invalid/sample/28/11.jpg"", ""https://example.invalid/sample/28/12.jpg"", ""https://example.invalid/sample/28/13.jpg"", ""https://example.invalid/sample/28/14.jpg"", ""https://example.invalid/sample/28/15.jpg"", ""https://example.invalid/sample/28/16.jpg"", ""https://example.invalid/sample/28/17.jpg"", ""https://example.invalid/sample/28/18.jpg"", ""https://example.invalid/sample/28/19.jpg"", ""https://example.invalid/sample/28/20.jpg"", ""https://example.invalid/sample/28/21.jpg"", ""https://example.invalid/sample/28/22.jpg"", ""https://example.invalid/sample/28/23.jpg""]",24,Arganzuela,25.46,1
https://www.idealista.com/inmueble/900000029/,901.0,Sample listing #30,55,1.0,1.0,planta 1ª,False,False,False,True,True,True,False,False,"Las Tablas, Madrid","Vivienda completamente amueblada en zona prime, ideal para profesionales. Calefacción central y aire acondicionado.","[""https://example.invalid/sample/29/0.jpg"", ""https://example.invalid/sample/29/1.jpg"", ""https://example.invalid/sample/29/2.jpg"", ""https://example.invalid/sample/29/3.jpg"", ""https://example.invalid/sample/29/4.jpg"", ""https://example.invalid/sample/29/5.jpg"", ""https://example.invalid/sample/29/6.jpg"", ""https://example.invalid/sample/29/7.jpg"", ""https://example.invalid/sample/29/8.jpg"", ""https://example.invalid/sample/29/9.jpg"", ""https://example.invalid/sample/29/10.jpg""]",11,Periferia Norte,16.38,1
https://www.idealista.com/inmueble/900000030/,1910.0,Sample listing #31,66,2.0,1.0,planta 5ª,True,True,False,True,True,True,False,False,"Trafalgar, Madrid","Apartamento moderno con terraza, vistas despejadas y excelente iluminación natural. Edificio con ascensor.","[""https://example.invalid/sample/30/0.jpg"", ""https://example.invalid/sample/30/1.jpg"", ""https://example.invalid/sample/30/2.jpg"", ""https://example.invalid/sample/30/3.jpg"", ""https://example.invalid/sample/30/4.jpg"", ""https://example.invalid/sample/30/5.jpg"", ""https://example.invalid/sample/30/6.jpg"", ""https://example.invalid/sample/30/7.jpg"", ""https://example.invalid/sample/30/8.jpg"", ""https://example.invalid/sample/30/9.jpg"", ""https://example.invalid/sample/30/10.jpg""]",11,Chamberí,28.94,5
https://www.idealista.com/inmueble/900000031/,2549.0,Sample listing #32,97,4.0,3.0,planta 1ª,True,True,False,True,True,True,True,False,"Hispanoamérica, Madrid","Ático con terraza panorámica, dos dormitorios, dos baños. Plaza de garaje y trastero incluidos.","[""https://example.invalid/sample/31/0.jpg"", ""https://example.invalid/sample/31/1.jpg"", ""https://example.invalid/sample/31/2.jpg"", ""https://example.invalid/sample/31/3.jpg"", ""https://example.invalid/sample/31/4.jpg"", ""https://example.invalid/sample/31/5.jpg"", ""https://example.invalid/sample/31/6.jpg"", ""https://example.invalid/sample/31/7.jpg"", ""https://example.invalid/sample/31/8.jpg"", ""https://example.invalid/sample/31/9.jpg"", ""https://example.invalid/sample/31/10.jpg"", ""https://example.invalid/sample/31/11.jpg"", ""https://example.invalid/sample/31/12.jpg"", ""https://example.invalid/sample/31/13.jpg""]",14,Norte,26.28,1
https://www.idealista.com/inmueble/900000032/,2234.0,Sample listing #33,74,4.0,3.0,planta 3ª,False,False,False,True,True,True,False,False,"Aravaca, Madrid","Estudio céntrico cerca del metro, perfecto para una persona. Recientemente reformado con calidades modernas.","[""https://example.invalid/sample/32/0.jpg"", ""https://example.invalid/sample/32/1.jpg"", ""https://example.invalid/sample/32/2.jpg"", ""https://example.invalid/sample/32/3.jpg"", ""https://example.invalid/sample/32/4.jpg"", ""https://example.invalid/sample/32/5.jpg"", ""https://example.invalid/sample/32/6.jpg"", ""https://example.invalid/sample/32/7.jpg"", ""https://example.invalid/sample/32/8.jpg"", ""https://example.invalid/sample/32/9.jpg"", ""https://example.invalid/sample/32/10.jpg"", ""https://example.invalid/sample/32/11.jpg"", ""https://example.invalid/sample/32/12.jpg"", ""https://example.invalid/sample/32/13.jpg"", ""https://example.invalid/sample/32/14.jpg""]",15,Oeste,30.19,3
https://www.idealista.com/inmueble/900000033/,3543.0,Sample listing #34,135,5.0,3.0,planta 3ª,False,True,False,True,True,True,False,True,"Pozuelo, Madrid","Piso reformado y luminoso en el centro de Madrid. Cocina equipada, salón amplio, dormitorio con armario empotrado.","[""https://example.invalid/sample/33/0.jpg"", ""https://example.invalid/sample/33/1.jpg"", ""https://example.invalid/sample/33/2.jpg"", ""https://example.invalid/sample/33/3.jpg"", ""https://example.invalid/sample/33/4.jpg"", ""https://example.invalid/sample/33/5.jpg"", ""https://example.invalid/sample/33/6.jpg"", ""https://example.invalid/sample/33/7.jpg"", ""https://example.invalid/sample/33/8.jpg"", ""https://example.invalid/sample/33/9.jpg"", ""https://example.invalid/sample/33/10.jpg"", ""https://example.invalid/sample/33/11.jpg"", ""https://example.invalid/sample/33/12.jpg"", ""https://example.invalid/sample/33/13.jpg""]",14,Oeste,26.24,3
https://www.idealista.com/inmueble/900000034/,1120.0,Sample listing #35,74,3.0,1.0,planta 0ª,False,True,True,True,True,True,False,False,"Sanchinarro, Madrid","Estudio céntrico cerca del metro, perfecto para una persona. Recientemente reformado con calidades modernas.","[""https://example.invalid/sample/34/0.jpg"", ""https://example.invalid/sample/34/1.jpg"", ""https://example.invalid/sample/34/2.jpg"", ""https://example.invalid/sample/34/3.jpg"", ""https://example.invalid/sample/34/4.jpg"", ""https://example.invalid/sample/34/5.jpg"", ""https://example.invalid/sample/34/6.jpg"", ""https://example.invalid/sample/34/7.jpg"", ""https://example.invalid/sample/34/8.jpg"", ""https://example.invalid/sample/34/9.jpg"", ""https://example.invalid/sample/34/10.jpg"", ""https://example.invalid/sample/34/11.jpg"", ""https://example.invalid/sample/34/12.jpg"", ""https://example.invalid/sample/34/13.jpg"", ""https://example.invalid/sample/34/14.jpg"", ""https://example.invalid/sample/34/15.jpg"", ""https://example.invalid/sample/34/16.jpg"", ""https://example.invalid/sample/34/17.jpg"", ""https://example.invalid/sample/34/18.jpg"", ""https://example.invalid/sample/34/19.jpg"", ""https://example.invalid/sample/34/20.jpg"", ""https://example.invalid/sample/34/21.jpg"", ""https://example.invalid/sample/34/22.jpg"", ""https://example.invalid/sample/34/23.jpg""]",24,Periferia Norte,15.14,0
https://www.idealista.com/inmueble/900000035/,2303.0,Sample listing #36,101,2.0,1.0,planta 4ª,True,True,True,True,True,False,False,False,"Conde Orgaz-Piovera, Madrid","Piso clásico en finca señorial, techos altos, suelos de tarima. Necesita pequeñas actualizaciones.","[""https://example.invalid/sample/35/0.jpg"", ""https://example.invalid/sample/35/1.jpg"", ""https://example.invalid/sample/35/2.jpg"", ""https://example.invalid/sample/35/3.jpg"", ""https://example.invalid/sample/35/4.jpg"", ""https://example.invalid/sample/35/5.jpg"", ""https://example.invalid/sample/35/6.jpg"", ""https://example.invalid/sample/35/7.jpg"", ""https://example.invalid/sample/35/8.jpg"", ""https://example.invalid/sample/35/9.jpg"", ""https://example.invalid/sample/35/10.jpg"", ""https://example.invalid/sample/35/11.jpg"", ""https://example.invalid/sample/35/12.jpg"", ""https://example.invalid/sample/35/13.jpg"", ""https://example.invalid/sample/35/14.jpg"", ""https://example.invalid/sample/35/15.jpg"", ""https://example.invalid/sample/35/16.jpg"", ""https://example.invalid/sample/35/17.jpg"", ""https://example.invalid/sample/35/18.jpg"", ""https://example.invalid/sample/35/19.jpg"", ""https://example.invalid/sample/35/20.jpg"", ""https://example.invalid/sample/35/21.jpg"", ""https://example.invalid/sample/35/22.jpg"", ""https://example.invalid/sample/35/23.jpg"", ""https://example.invalid/sample/35/24.jpg"", ""https://example.invalid/sample/35/25.jpg"", ""https://example.invalid/sample/35/26.jpg"", ""https://example.invalid/sample/35/27.jpg"", ""https://example.invalid/sample/35/28.jpg""]",29,Norte,22.8,4
https://www.idealista.com/inmueble/900000036/,3085.0,Sample listing #37,134,4.0,3.0,planta 5ª,True,True,True,False,True,True,False,False,"Vallecas, Madrid","Dúplex luminoso con tres dormitorios, dos baños y aseo de cortesía. Zona tranquila y bien comunicada.","[""https://example.invalid/sample/36/0.jpg"", ""https://example.invalid/sample/36/1.jpg"", ""https://example.invalid/sample/36/2.jpg"", ""https://example.invalid/sample/36/3.jpg"", ""https://example.invalid/sample/36/4.jpg"", ""https://example.invalid/sample/36/5.jpg"", ""https://example.invalid/sample/36/6.jpg"", ""https://example.invalid/sample/36/7.jpg"", ""https://example.invalid/sample/36/8.jpg"", ""https://example.invalid/sample/36/9.jpg"", ""https://example.invalid/sample/36/10.jpg"", ""https://example.invalid/sample/36/11.jpg"", ""https://example.invalid/sample/36/12.jpg"", ""https://example.invalid/sample/36/13.jpg"", ""https://example.invalid/sample/36/14.jpg"", ""https://example.invalid/sample/36/15.jpg"", ""https://example.invalid/sample/36/16.jpg"", ""https://example.invalid/sample/36/17.jpg"", ""https://example.invalid/sample/36/18.jpg"", ""https://example.invalid/sample/36/19.jpg""]",20,Sur-Sureste,23.02,5
https://www.idealista.com/inmueble/900000037/,835.0,Sample listing #38,57,1.0,1.0,planta 4ª,True,False,True,True,True,True,False,False,"Vallecas, Madrid","Estudio céntrico cerca del metro, perfecto para una persona. Recientemente reformado con calidades modernas.","[""https://example.invalid/sample/37/0.jpg"", ""https://example.invalid/sample/37/1.jpg"", ""https://example.invalid/sample/37/2.jpg"", ""https://example.invalid/sample/37/3.jpg"", ""https://example.invalid/sample/37/4.jpg"", ""https://example.invalid/sample/37/5.jpg"", ""https://example.invalid/sample/37/6.jpg"", ""https://example.invalid/sample/37/7.jpg"", ""https://example.invalid/sample/37/8.jpg"", ""https://example.invalid/sample/37/9.jpg"", ""https://example.invalid/sample/37/10.jpg"", ""https://example.invalid/sample/37/11.jpg"", ""https://example.invalid/sample/37/12.jpg"", ""https://example.invalid/sample/37/13.jpg"", ""https://example.invalid/sample/37/14.jpg"", ""https://example.invalid/sample/37/15.jpg"", ""https://example.invalid/sample/37/16.jpg"", ""https://example.invalid/sample/37/17.jpg"", ""https://example.invalid/sample/37/18.jpg"", ""https://example.invalid/sample/37/19.jpg"", ""https://example.invalid/sample/37/20.jpg"", ""https://example.invalid/sample/37/21.jpg"", ""https://example.invalid/sample/37/22.jpg"", ""https://example.invalid/sample/37/23.jpg""]",24,Sur-Sureste,14.65,4
https://www.idealista.com/inmueble/900000038/,1448.0,Sample listing #39,81,3.0,2.0,planta 6ª,True,True,True,True,False,True,True,False,"Vicálvaro, Madrid","Vivienda completamente amueblada en zona prime, ideal para profesionales. Calefacción central y aire acondicionado.","[""https://example.invalid/sample/38/0.jpg"", ""https://example.invalid/sample/38/1.jpg"", ""https://example.invalid/sample/38/2.jpg"", ""https://example.invalid/sample/38/3.jpg"", ""https://example.invalid/sample/38/4.jpg"", ""https://example.invalid/sample/38/5.jpg"", ""https://example.invalid/sample/38/6.jpg"", ""https://example.invalid/sample/38/7.jpg"", ""https://example.invalid/sample/38/8.jpg"", ""https://example.invalid/sample/38/9.jpg"", ""https://example.invalid/sample/38/10.jpg"", ""https://example.invalid/sample/38/11.jpg""]",12,Sur-Sureste,17.88,6
https://www.idealista.com/inmueble/900000039/,1749.0,Sample listing #40,62,2.0,1.0,planta 3ª,True,False,False,False,True,True,False,False,"Trafalgar, Madrid","Estudio céntrico cerca del metro, perfecto para una persona. Recientemente reformado con calidades modernas.","[""https://example.invalid/sample/39/0.jpg"", ""https://example.invalid/sample/39/1.jpg"", ""https://example.invalid/sample/39/2.jpg"", ""https://example.invalid/sample/39/3.jpg"", ""https://example.invalid/sample/39/4.jpg"", ""https://example.invalid/sample/39/5.jpg"", ""https://example.invalid/sample/39/6.jpg"", ""https://example.invalid/sample/39/7.jpg"", ""https://example.invalid/sample/39/8.jpg"", ""https://example.invalid/sample/39/9.jpg"", ""https://example.invalid/sample/39/10.jpg"", ""https://example.invalid/sample/39/11.jpg"", ""https://example.invalid/sample/39/12.jpg"", ""https://example.invalid/sample/39/13.jpg"", ""https://example.invalid/sample/39/14.jpg"", ""https://example.invalid/sample/39/15.jpg"", ""https://example.invalid/sample/39/16.jpg"", ""https://example.invalid/sample/39/17.jpg"", ""https://example.invalid/sample/39/18.jpg"", ""https://example.invalid/sample/39/19.jpg"", ""https://example.invalid/sample/39/20.jpg"", ""https://example.invalid/sample/39/21.jpg"", ""https://example.invalid/sample/39/22.jpg""]",23,Chamberí,28.21,3
https://www.idealista.com/inmueble/900000040/,1829.0,Sample listing #41,74,2.0,2.0,planta 4ª,True,False,False,False,True,False,False,False,"Almagro, Madrid","Piso reformado y luminoso en el centro de Madrid. Cocina equipada, salón amplio, dormitorio con armario empotrado.","[""https://example.invalid/sample/40/0.jpg"", ""https://example.invalid/sample/40/1.jpg"", ""https://example.invalid/sample/40/2.jpg"", ""https://example.invalid/sample/40/3.jpg"", ""https://example.invalid/sample/40/4.jpg"", ""https://example.invalid/sample/40/5.jpg"", ""https://example.invalid/sample/40/6.jpg"", ""https://example.invalid/sample/40/7.jpg"", ""https://example.invalid/sample/40/8.jpg"", ""https://example.invalid/sample/40/9.jpg""]",10,Chamberí,24.72,4
https://www.idealista.com/inmueble/900000041/,1610.0,Sample listing #42,70,2.0,2.0,planta 3ª,True,False,True,True,True,False,False,True,"Trafalgar, Madrid","Piso reformado y luminoso en el centro de Madrid. Cocina equipada, salón amplio, dormitorio con armario empotrado.","[""https://example.invalid/sample/41/0.jpg"", ""https://example.invalid/sample/41/1.jpg"", ""https://example.invalid/sample/41/2.jpg"", ""https://example.invalid/sample/41/3.jpg"", ""https://example.invalid/sample/41/4.jpg"", ""https://example.invalid/sample/41/5.jpg"", ""https://example.invalid/sample/41/6.jpg"", ""https://example.invalid/sample/41/7.jpg"", ""https://example.invalid/sample/41/8.jpg"", ""https://example.invalid/sample/41/9.jpg"", ""https://example.invalid/sample/41/10.jpg"", ""https://example.invalid/sample/41/11.jpg"", ""https://example.invalid/sample/41/12.jpg"", ""https://example.invalid/sample/41/13.jpg"", ""https://example.invalid/sample/41/14.jpg"", ""https://example.invalid/sample/41/15.jpg""]",16,Chamberí,23.0,3
https://www.idealista.com/inmueble/900000042/,1229.0,Sample listing #43,48,2.0,1.0,planta 5ª,False,False,True,True,True,False,True,False,"Aravaca, Madrid","Apartamento moderno con terraza, vistas despejadas y excelente iluminación natural. Edificio con ascensor.","[""https://example.invalid/sample/42/0.jpg"", ""https://example.invalid/sample/42/1.jpg"", ""https://example.invalid/sample/42/2.jpg"", ""https://example.invalid/sample/42/3.jpg"", ""https://example.invalid/sample/42/4.jpg"", ""https://example.invalid/sample/42/5.jpg"", ""https://example.invalid/sample/42/6.jpg"", ""https://example.invalid/sample/42/7.jpg"", ""https://example.invalid/sample/42/8.jpg"", ""https://example.invalid/sample/42/9.jpg"", ""https://example.invalid/sample/42/10.jpg"", ""https://example.invalid/sample/42/11.jpg"", ""https://example.invalid/sample/42/12.jpg"", ""https://example.invalid/sample/42/13.jpg"", ""https://example.invalid/sample/42/14.jpg"", ""https://example.invalid/sample/42/15.jpg"", ""https://example.invalid/sample/42/16.jpg"", ""https://example.invalid/sample/42/17.jpg"", ""https://example.invalid/sample/42/18.jpg"", ""https://example.invalid/sample/42/19.jpg"", ""https://example.invalid/sample/42/20.jpg"", ""https://example.invalid/sample/42/21.jpg""]",22,Oeste,25.6,5
https://www.idealista.com/inmueble/900000043/,831.0,Sample listing #44,66,2.0,2.0,planta 2ª,True,False,True,True,True,True,False,True,"Sanchinarro, Madrid","Ático con terraza panorámica, dos dormitorios, dos baños. Plaza de garaje y trastero incluidos.","[""https://example.invalid/sample/43/0.jpg"", ""https://example.invalid/sample/43/1.jpg"", ""https://example.invalid/sample/43/2.jpg"", ""https://example.invalid/sample/43/3.jpg"", ""https://example.invalid/sample/43/4.jpg"", ""https://example.invalid/sample/43/5.jpg"", ""https://example.invalid/sample/43/6.jpg"", ""https://example.invalid/sample/43/7.jpg"", ""https://example.invalid/sample/43/8.jpg""]",9,Periferia Norte,12.59,2
https://www.idealista.com/inmueble/900000044/,500.0,Sample listing #45,32,1.0,2.0,planta 2ª,True,False,False,False,True,True,False,False,"Vallecas, Madrid","Vivienda completamente amueblada en zona prime, ideal para profesionales. Calefacción central y aire acondicionado.","[""https://example.invalid/sample/44/0.jpg"", ""https://example.invalid/sample/44/1.jpg"", ""https://example.invalid/sample/44/2.jpg"", ""https://example.invalid/sample/44/3.jpg"", ""https://example.invalid/sample/44/4.jpg"", ""https://example.invalid/sample/44/5.jpg"", ""https://example.invalid/sample/44/6.jpg"", ""https://example.invalid/sample/44/7.jpg"", ""https://example.invalid/sample/44/8.jpg"", ""https://example.invalid/sample/44/9.jpg""]",10,Sur-Sureste,15.62,2
https://www.idealista.com/inmueble/900000045/,1311.0,Sample listing #46,46,2.0,2.0,planta 3ª,True,True,False,False,True,True,False,True,"Sol, Madrid","Estudio céntrico cerca del metro, perfecto para una persona. Recientemente reformado con calidades modernas.","[""https://example.invalid/sample/45/0.jpg"", ""https://example.invalid/sample/45/1.jpg"", ""https://example.invalid/sample/45/2.jpg"", ""https://example.invalid/sample/45/3.jpg"", ""https://example.invalid/sample/45/4.jpg"", ""https://example.invalid/sample/45/5.jpg"", ""https://example.invalid/sample/45/6.jpg"", ""https://example.invalid/sample/45/7.jpg"", ""https://example.invalid/sample/45/8.jpg"", ""https://example.invalid/sample/45/9.jpg"", ""https://example.invalid/sample/45/10.jpg"", ""https://example.invalid/sample/45/11.jpg"", ""https://example.invalid/sample/45/12.jpg"", ""https://example.invalid/sample/45/13.jpg"", ""https://example.invalid/sample/45/14.jpg""]",15,Centro,28.5,3
https://www.idealista.com/inmueble/900000046/,1465.0,Sample listing #47,66,1.0,1.0,planta 4ª,True,True,True,False,True,True,False,False,"Pozuelo, Madrid","Ático con terraza panorámica, dos dormitorios, dos baños. Plaza de garaje y trastero incluidos.","[""https://example.invalid/sample/46/0.jpg"", ""https://example.invalid/sample/46/1.jpg"", ""https://example.invalid/sample/46/2.jpg"", ""https://example.invalid/sample/46/3.jpg"", ""https://example.invalid/sample/46/4.jpg"", ""https://example.invalid/sample/46/5.jpg"", ""https://example.invalid/sample/46/6.jpg"", ""https://example.invalid/sample/46/7.jpg"", ""https://example.invalid/sample/46/8.jpg"", ""https://example.invalid/sample/46/9.jpg"", ""https://example.invalid/sample/46/10.jpg"", ""https://example.invalid/sample/46/11.jpg"", ""https://example.invalid/sample/46/12.jpg"", ""https://example.invalid/sample/46/13.jpg"", ""https://example.invalid/sample/46/14.jpg"", ""https://example.invalid/sample/46/15.jpg"", ""https://example.invalid/sample/46/16.jpg""]",17,Oeste,22.2,4
https://www.idealista.com/inmueble/900000047/,3320.0,Sample listing #48,128,4.0,3.0,planta 1ª,True,False,False,True,True,True,False,True,"Imperial, Madrid","Vivienda completamente amueblada en zona prime, ideal para profesionales. Calefacción central y aire acondicionado.","[""https://example.invalid/sample/47/0.jpg"", ""https://example.invalid/sample/47/1.jpg"", ""https://example.invalid/sample/47/2.jpg"", ""https://example.invalid/sample/47/3.jpg"", ""https://example.invalid/sample/47/4.jpg"", ""https://example.invalid/sample/47/5.jpg"", ""https://example.invalid/sample/47/6.jpg"", ""https://example.invalid/sample/47/7.jpg""]",8,Arganzuela,25.94,1
https://www.idealista.com/inmueble/900000048/,1188.0,Sample listing #49,51,1.0,1.0,planta 2ª,True,True,True,False,True,True,False,False,"Lavapiés-Embajadores, Madrid","Apartamento moderno con terraza, vistas despejadas y excelente iluminación natural. Edificio con ascensor.","[""https://example.invalid/sample/48/0.jpg"", ""https://example.invalid/sample/48/1.jpg"", ""https://example.invalid/sample/48/2.jpg"", ""https://example.invalid/sample/48/3.jpg"", ""https://example.invalid/sample/48/4.jpg"", ""https://example.invalid/sample/48/5.jpg"", ""https://example.invalid/sample/48/6.jpg"", ""https://example.invalid/sample/48/7.jpg""]",8,Centro,23.29,2
https://www.idealista.com/inmueble/900000049/,1112.0,Sample listing #50,48,2.0,1.0,planta 3ª,True,False,False,True,True,True,False,False,"Trafalgar, Madrid","Vivienda completamente amueblada en zona prime, ideal para profesionales. Calefacción central y aire acondicionado.","[""https://example.invalid/sample/49/0.jpg"", ""https://example.invalid/sample/49/1.jpg"", ""https://example.invalid/sample/49/2.jpg"", ""https://example.invalid/sample/49/3.jpg"", ""https://example.invalid/sample/49/4.jpg"", ""https://example.invalid/sample/49/5.jpg"", ""https://example.invalid/sample/49/6.jpg"", ""https://example.invalid/sample/49/7.jpg"", ""https://example.invalid/sample/49/8.jpg"", ""https://example.invalid/sample/49/9.jpg"", ""https://example.invalid/sample/49/10.jpg"", ""https://example.invalid/sample/49/11.jpg"", ""https://example.invalid/sample/49/12.jpg""]",13,Chamberí,23.17,3
